Symbol,Kind,Item Name ,2014-12-31,2015-12-31,2016-12-31,2017-12-31,2018-12-31,2019-12-31,2020-01-31
A035000,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"6,660,616","17,886,170","13,553,994","51,505,237","-42,043,242",,
A035000,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"11,356,360","-5,484,092","-13,969,551","-15,213,167","1,696,098",,
A035000,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",200.00,200.00,250.00,250.00,250.00,,
A035000,SSC,수정주가(원),"7,690","8,800","8,170","10,300","7,530","6,550","5,890"
A035000,SSC,종가(원),"7,690","8,800","8,170","10,300","7,530","6,550","5,890"
A035000,SSC,상장주식수(주),"16,567,409","16,567,409","16,567,409","16,567,409","16,567,409","16,567,409","16,567,409"
A134380,NFS-IFRS(C),매출액(천원),"151,806,783","145,730,165","139,901,001","151,063,207","146,485,072",,
A134380,NFS-IFRS(S),매출액(천원),"151,806,783","145,730,165","139,901,001","151,063,207","146,485,072",,
A134380,NFS-IFRS(C),영업이익(천원),"10,770,266","13,674,012","16,025,923","13,565,024","8,644,808",,
A134380,NFS-IFRS(C),지배주주순이익(천원),"8,927,018","11,764,307","13,734,689","13,579,197","7,370,473",,
A134380,NFS-IFRS(C),총자본(천원),"69,753,182","82,816,494","88,359,685","83,328,982","89,841,363",,
A134380,NFS-IFRS(C),총부채(천원),"21,129,098","13,587,500","9,869,844","12,326,859","7,967,097",,
A134380,NFS-IFRS(C),자본금(천원),"2,347,435","2,366,860","2,384,812","2,389,992","2,394,716",,
A134380,NFS-IFRS(C),이익잉여금(천원),"35,399,022","46,035,587","47,620,034","56,488,853","63,000,277",,
A134380,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"12,593,846","14,739,727","12,211,352","14,443,956","13,298,375",,
A134380,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-9,327,598","-8,192,428","-2,957,652","-4,486,659","-8,334,026",,
A134380,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",400.00,"1,250.00","1,000.00","1,000.00","1,000.00",,
A134380,SSC,수정주가(원),"35,700","44,800","69,500","58,800","43,200","44,600","44,350"
A134380,SSC,종가(원),"35,700","44,800","69,500","58,800","43,200","44,600","44,350"
A134380,SSC,상장주식수(주),"2,347,435","2,343,360","2,217,952","2,185,180","2,189,904","2,199,268","2,199,268"
A047770,NFS-IFRS(C),매출액(천원),"103,195,043","17,642,711","16,337,467","21,234,364","29,343,056",,
A047770,NFS-IFRS(S),매출액(천원),"96,755,819","17,260,722","16,337,467","21,234,364","27,947,604",,
A047770,NFS-IFRS(C),영업이익(천원),"-29,916,857","-21,268,512","1,323,033","1,811,670","4,805,817",,
A047770,NFS-IFRS(C),지배주주순이익(천원),"-23,819,188","-11,793,020","1,483,530","2,133,789","3,473,530",,
A047770,NFS-IFRS(C),총자본(천원),"5,229,028","22,087,592","23,881,161","26,472,949","35,472,170",,
A047770,NFS-IFRS(C),총부채(천원),"65,763,774","7,050,026","5,139,683","5,105,928","28,936,633",,
A047770,NFS-IFRS(C),자본금(천원),"25,367,232","18,921,301","18,921,301","18,921,301","18,921,301",,
A047770,NFS-IFRS(C),이익잉여금(천원),"-33,496,691","-44,884,943","-43,401,413","-41,267,624","-37,794,094",,
A047770,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"-3,938,648","-20,491,869","1,920,067","2,600,159","2,773,997",,
A047770,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"23,052,605","4,948,396","1,609,621","-959,138","-4,785,865",,
A047770,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,,,,,
A047770,SSC,수정주가(원),"48,566","25,600","3,465","2,855","2,780","2,820","2,570"
A047770,SSC,종가(원),618,"25,600","3,465","2,855","2,780","2,820","2,570"
A047770,SSC,상장주식수(주),"50,734,463","37,842,602","37,842,602","37,842,602","37,842,602","37,842,602","37,842,602"
A036260,NFS-IFRS(C),매출액(천원),"38,727,177","45,842,816","32,103,084","14,262,300","26,187,471",,
A036260,NFS-IFRS(S),매출액(천원),"10,223,648","18,055,936","21,369,545","8,727,402","19,199,725",,
A036260,NFS-IFRS(C),영업이익(천원),"-60,462","145,324","-3,808,785","-6,840,426","-3,943,902",,
A036260,NFS-IFRS(C),지배주주순이익(천원),"-3,190,228","-3,179,943","-3,057,066","-15,112,350","-11,827,379",,
A036260,NFS-IFRS(C),총자본(천원),"9,991,210","19,210,137","33,846,462","37,633,762","25,253,646",,
A036260,NFS-IFRS(C),총부채(천원),"24,557,571","31,538,415","7,403,987","17,035,229","6,676,632",,
A036260,NFS-IFRS(C),자본금(천원),"6,616,258","8,481,689","12,455,024","17,562,551","17,839,558",,
A036260,NFS-IFRS(C),이익잉여금(천원),"-42,920,698","-46,640,788","-50,074,807","-65,187,157","-78,099,428",,
A036260,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"-6,469,670","1,026,767","-1,756,069","-6,515,452","-1,843,697",,
A036260,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-3,258,432","-15,765,283","-17,639,050","-8,273,909","5,280,237",,
A036260,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,,,,,
A036260,SSC,수정주가(원),"2,865","2,460","2,600","1,760","2,100","2,220","2,220"
A036260,SSC,종가(원),"2,865","2,460","2,600","1,760","2,100","2,220","2,220"
A036260,SSC,상장주식수(주),"13,232,515","16,963,377","19,813,435","35,125,101","35,679,116","43,778,171","43,778,171"
A065680,NFS-IFRS(C),매출액(천원),"181,954,600","183,826,516","218,020,720","207,604,485","186,608,231",,
A065680,NFS-IFRS(S),매출액(천원),"180,845,750","183,299,016","215,474,715","203,962,020","183,888,315",,
A065680,NFS-IFRS(C),영업이익(천원),"10,315,683","14,147,914","19,024,191","9,368,358","729,210",,
A065680,NFS-IFRS(C),지배주주순이익(천원),"8,740,627","12,857,247","14,023,395","10,732,327","662,956",,
A065680,NFS-IFRS(C),총자본(천원),"171,942,276","171,619,761","176,061,264","181,470,667","180,316,515",,
A065680,NFS-IFRS(C),총부채(천원),"52,486,016","57,095,216","59,983,537","53,629,951","52,144,829",,
A065680,NFS-IFRS(C),자본금(천원),"4,967,110","4,967,110","4,967,110","4,967,110","4,967,110",,
A065680,NFS-IFRS(C),이익잉여금(천원),"136,499,236","146,929,209","158,697,831","166,859,429","165,380,112",,
A065680,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"35,254,257","32,836,317","30,948,178","11,369,138","1,725,455",,
A065680,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-31,774,352","-8,861,261","-15,747,376","-19,977,735","-4,061,767",,
A065680,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",250.00,250.00,300.00,250.00,150.00,,
A065680,SSC,수정주가(원),"14,200","17,000","16,850","13,050","7,970","8,400","9,780"
A065680,SSC,종가(원),"14,200","17,000","16,850","13,050","7,970","8,400","9,780"
A065680,SSC,상장주식수(주),"9,934,220","9,934,220","9,934,220","9,934,220","9,934,220","9,934,220","9,934,220"
A049480,NFS-IFRS(C),매출액(천원),"114,130,145","118,626,820","156,599,517","136,597,377","146,734,696",,
A049480,NFS-IFRS(S),매출액(천원),"42,821,599","48,722,174","47,632,719","43,174,318","45,006,289",,
A049480,NFS-IFRS(C),영업이익(천원),"5,447,403","5,045,409","7,034,120","1,828,301","-1,385,742",,
A049480,NFS-IFRS(C),지배주주순이익(천원),"3,421,404","4,057,225","5,516,589","1,229,519","-1,351,263",,
A049480,NFS-IFRS(C),총자본(천원),"47,352,844","50,553,634","56,293,421","73,397,890","71,719,244",,
A049480,NFS-IFRS(C),총부채(천원),"59,490,421","58,321,587","56,326,396","59,476,811","52,262,698",,
A049480,NFS-IFRS(C),자본금(천원),"15,711,192","15,711,192","15,711,192","15,711,192","15,711,192",,
A049480,NFS-IFRS(C),이익잉여금(천원),"10,093,067","13,391,011","18,147,317","18,605,805","17,476,755",,
A049480,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"4,071,728","3,537,906","9,632,179","1,686,665","-820,782",,
A049480,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-3,533,508","59,936","-2,539,821","-8,386,328","-960,898",,
A049480,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",25.00,25.00,25.00,15.00,15.00,,
A049480,SSC,수정주가(원),"1,830","3,145","3,800","3,360","2,135","3,240","3,090"
A049480,SSC,종가(원),"1,830","3,145","3,800","3,360","2,135","3,240","3,090"
A049480,SSC,상장주식수(주),"31,422,383","31,422,383","31,422,383","31,422,383","31,422,383","31,422,383","31,422,383"
A101140,NFS-IFRS(C),매출액(천원),"11,762,124","8,864,991","11,545,263","7,076,786","7,566,169",,
A101140,NFS-IFRS(S),매출액(천원),"11,762,124","8,864,991","11,545,263","7,076,786","7,566,169",,
A101140,NFS-IFRS(C),영업이익(천원),"-1,275,968","-4,947,476","-2,131,835","-1,531,488","921,474",,
A101140,NFS-IFRS(C),지배주주순이익(천원),"-1,612,376","-5,686,229","-2,255,875","-1,210,953","1,664,029",,
A101140,NFS-IFRS(C),총자본(천원),"4,124,318","7,799,700","5,751,446","11,324,401","23,351,988",,
A101140,NFS-IFRS(C),총부채(천원),"2,985,457","6,759,207","6,624,117","2,065,136","968,800",,
A101140,NFS-IFRS(C),자본금(천원),"6,743,461","10,014,068","10,014,068","11,821,033","14,498,408",,
A101140,NFS-IFRS(C),이익잉여금(천원),"-40,844,904","-46,503,719","-48,742,005","-49,954,243","-48,287,581",,
A101140,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"-695,947","-10,958,170","344,747","-426,439","-1,698,857",,
A101140,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"517,481","-133,695","8,982","-4,308,648","-15,889,310",,
A101140,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,,,,,
A101140,SSC,수정주가(원),"1,250","1,570","2,050","2,660","4,900","2,985","2,445"
A101140,SSC,종가(원),"1,250","1,570","2,050","2,660","4,900","2,985","2,445"
A101140,SSC,상장주식수(주),"13,486,068","20,027,281","20,027,281","23,641,211","23,641,211","39,661,591","39,661,591"
A010820,NFS-IFRS(C),매출액(천원),"115,615,170","138,760,454","151,319,205","161,959,020","131,578,010",,
A010820,NFS-IFRS(S),매출액(천원),"109,200,880","128,176,888","136,347,089","161,959,020","131,578,010",,
A010820,NFS-IFRS(C),영업이익(천원),"2,775,079","1,866,126","461,659","1,072,093","-22,419,734",,
A010820,NFS-IFRS(C),지배주주순이익(천원),"1,413,965","2,445,412","-500,481","3,613,593","-35,554,591",,
A010820,NFS-IFRS(C),총자본(천원),"70,738,920","73,152,087","74,688,702","80,742,790","39,485,853",,
A010820,NFS-IFRS(C),총부채(천원),"129,283,872","130,461,889","127,651,976","116,414,693","121,200,509",,
A010820,NFS-IFRS(C),자본금(천원),"23,382,420","23,382,420","23,382,420","23,382,420","23,382,420",,
A010820,NFS-IFRS(C),이익잉여금(천원),"14,476,474","14,980,008","14,106,665","17,558,675","-15,773,663",,
A010820,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"-1,906,169","-9,378,402","5,443,332","14,879,282","20,933,348",,
A010820,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-12,892,382","-7,499,140","-4,752,175","-2,774,978","-7,001,798",,
A010820,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",25.00,,,,,,
A010820,SSC,수정주가(원),"1,945","5,240","3,775","3,300","2,770","2,085","2,060"
A010820,SSC,종가(원),"1,945","5,240","3,775","3,300","2,770","2,085","2,060"
A010820,SSC,상장주식수(주),"46,764,840","46,764,840","46,764,840","46,764,840","46,764,840","46,764,840","46,764,840"
A303030,NFS-IFRS(C),매출액(천원),"52,447,622","51,447,277","47,413,764","47,914,782","46,567,170",,
A303030,NFS-IFRS(S),매출액(천원),"52,447,622","51,447,277","47,413,764","47,914,782","46,567,170",,
A303030,NFS-IFRS(C),영업이익(천원),"5,176,622","2,983,238","-305,242","-121,580","4,227,381",,
A303030,NFS-IFRS(C),지배주주순이익(천원),"-5,070,312","1,579,897","-3,925,727","-684,411","4,290,475",,
A303030,NFS-IFRS(C),총자본(천원),"15,020,476","17,788,391","10,015,398","11,627,136","16,907,236",,
A303030,NFS-IFRS(C),총부채(천원),"21,307,313","21,280,905","20,525,717","12,555,919","11,203,729",,
A303030,NFS-IFRS(C),자본금(천원),"4,799,790","5,091,030","5,091,030","5,567,700","5,928,031",,
A303030,NFS-IFRS(C),이익잉여금(천원),"-4,985,010","-3,593,552","-11,936,848","-12,825,117","-8,518,177",,
A303030,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"7,269,035","2,602,710","6,319,507","1,198,213","6,421,809",,
A303030,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-2,916,742","-7,236,972","-4,994,065","-322,372","-2,210,176",,
A303030,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,,,,,
A303030,SSC,수정주가(원),,,,,"2,500","2,820","2,840"
A303030,SSC,종가(원),,,,,"2,070","2,820","2,840"
A303030,SSC,상장주식수(주),,,,,"4,110,000","33,873,125","33,873,125"
A263700,NFS-IFRS(C),매출액(천원),,"11,443,114","18,597,106","39,335,984","54,379,273",,
A263700,NFS-IFRS(S),매출액(천원),,"11,443,114","18,597,106","35,824,366","44,001,473",,
A263700,NFS-IFRS(C),영업이익(천원),,"1,317,182","2,075,191","6,255,302","5,071,575",,
A263700,NFS-IFRS(C),지배주주순이익(천원),,"1,276,502","1,934,501","4,787,516","3,554,491",,
A263700,NFS-IFRS(C),총자본(천원),,"1,782,451","10,403,653","26,872,078","64,018,707",,
A263700,NFS-IFRS(C),총부채(천원),,"1,691,178","5,455,088","12,947,805","60,590,150",,
A263700,NFS-IFRS(C),자본금(천원),,"100,000","216,770","2,319,215","3,084,138",,
A263700,NFS-IFRS(C),이익잉여금(천원),,"1,683,888","3,727,125","8,514,641","11,693,505",,
A263700,NFS-IFRS(C),영업활동으로인한현금흐름(천원),,"544,037","2,631,992","2,922,185","3,588,522",,
A263700,NFS-IFRS(C),투자활동으로인한현금흐름(천원),,"-718,516","9,197","-12,014,745","-42,461,233",,
A263700,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,,,,,
A263700,SSC,수정주가(원),,,,,"19,150","15,250","14,950"
A263700,SSC,종가(원),,,,,"19,150","15,250","14,950"
A263700,SSC,상장주식수(주),,,,,"6,168,275","6,425,275","6,425,275"
A140070,NFS-IFRS(C),매출액(천원),"57,427,921","95,425,757","100,146,990","111,730,233","146,061,392",,
A140070,NFS-IFRS(S),매출액(천원),"57,361,697","94,114,236","99,578,759","109,876,116","138,151,491",,
A140070,NFS-IFRS(C),영업이익(천원),"7,783,395","14,225,211","19,622,198","26,727,702","27,164,179",,
A140070,NFS-IFRS(C),지배주주순이익(천원),"4,354,445","9,653,130","14,180,546","19,778,146","20,194,149",,
A140070,NFS-IFRS(C),총자본(천원),"31,727,379","41,306,403","55,454,563","110,054,887","125,377,126",,
A140070,NFS-IFRS(C),총부채(천원),"44,510,600","42,081,670","37,784,353","45,228,421","57,420,594",,
A140070,NFS-IFRS(C),자본금(천원),"201,700","201,700","1,411,900","1,849,400","3,698,800",,
A140070,NFS-IFRS(C),이익잉여금(천원),"30,287,690","39,870,501","54,084,385","72,878,681","91,399,396",,
A140070,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"-5,177,225","8,590,086","10,887,165","-15,753,956","18,168,560",,
A140070,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-880,703","-1,022,398","-2,859,586","-14,210,281","-17,768,452",,
A140070,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,35.00,37.50,40.00,,
A140070,SSC,수정주가(원),,,,"3,745","3,065","2,390","2,595"
A140070,SSC,종가(원),,,,"7,490","3,065","2,390","2,595"
A140070,SSC,상장주식수(주),,,,"18,494,000","36,988,000","36,988,000","36,988,000"
A036120,NFS-IFRS(C),매출액(천원),"36,917,164","35,887,860","35,281,188","42,768,733","49,863,975",,
A036120,NFS-IFRS(S),매출액(천원),"36,917,164","35,887,860","33,945,258","39,915,717","46,527,546",,
A036120,NFS-IFRS(C),영업이익(천원),"146,277","976,048","205,057","5,841","1,323,111",,
A036120,NFS-IFRS(C),지배주주순이익(천원),"161,514","715,915","-367,381","-117,254","1,519,453",,
A036120,NFS-IFRS(C),총자본(천원),"13,356,396","14,072,311","13,704,930","18,477,826","19,269,408",,
A036120,NFS-IFRS(C),총부채(천원),"4,003,435","3,884,843","4,032,738","5,402,716","4,841,318",,
A036120,NFS-IFRS(C),자본금(천원),"17,750,000","17,750,000","17,750,000","17,750,000","17,750,000",,
A036120,NFS-IFRS(C),이익잉여금(천원),"-3,812,835","-3,096,920","-3,464,301","-3,581,555","-2,117,001",,
A036120,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"64,770","2,436,565","1,230,220","1,122,279","1,287,877",,
A036120,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-1,838,931","1,596,497","-6,161,785","-3,828,459","-1,576,528",,
A036120,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,,,,,
A036120,SSC,수정주가(원),600,"1,695","1,195","5,280","2,000","2,540","2,700"
A036120,SSC,종가(원),600,"1,695","1,195","5,280","2,000","2,540","2,700"
A036120,SSC,상장주식수(주),"35,500,000","35,500,000","35,500,000","35,500,000","35,500,000","35,500,000","35,500,000"
A193250,NFS-IFRS(C),매출액(천원),"39,592,578","40,588,242","44,038,858","35,070,797","40,575,569",,
A193250,NFS-IFRS(S),매출액(천원),"8,100,832","7,099,648","10,973,059","7,368,629","16,761,006",,
A193250,NFS-IFRS(C),영업이익(천원),"2,599,984","5,921,783","2,289,107","-2,475,048","-5,564,605",,
A193250,NFS-IFRS(C),지배주주순이익(천원),"2,308,583","5,151,164","-991,731","-9,993,430","-13,387,842",,
A193250,NFS-IFRS(C),총자본(천원),"15,479,825","20,877,199","87,678,897","79,899,692","66,096,508",,
A193250,NFS-IFRS(C),총부채(천원),"5,417,233","9,921,619","7,535,685","32,055,708","33,426,227",,
A193250,NFS-IFRS(C),자본금(천원),"1,346,853","1,346,853","4,525,410","4,563,660","4,563,660",,
A193250,NFS-IFRS(C),이익잉여금(천원),"9,845,624","14,996,788","13,870,372","3,911,708","-9,555,734",,
A193250,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"-331,945","10,506,167","965,040","-1,439,215","-2,999,582",,
A193250,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"564,391","-2,799,560","-51,758,982","-16,677,224","-15,200,341",,
A193250,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,10.00,,,,,
A193250,SSC,수정주가(원),"1,858","2,370","4,910","3,040","2,045","1,735","1,770"
A193250,SSC,종가(원),"9,290","11,850","4,910","3,040","2,045","1,735","1,770"
A193250,SSC,상장주식수(주),"2,693,705","2,693,705","45,254,095","45,636,595","45,636,595","54,147,235","54,147,235"
A065170,NFS-IFRS(C),매출액(천원),"61,595,064","57,145,127","73,962,749","83,708,355","87,686,317",,
A065170,NFS-IFRS(S),매출액(천원),"35,201,853","23,410,135","37,454,675","42,545,194","45,933,504",,
A065170,NFS-IFRS(C),영업이익(천원),"1,972,349","-153,784","1,814,729","2,768,165","2,085,258",,
A065170,NFS-IFRS(C),지배주주순이익(천원),"-1,043,214","-6,513,835","-5,075,801","-3,056,484","1,301,721",,
A065170,NFS-IFRS(C),총자본(천원),"36,608,052","32,649,635","29,035,347","27,753,028","71,613,589",,
A065170,NFS-IFRS(C),총부채(천원),"29,162,072","30,546,382","44,351,091","40,491,785","32,269,101",,
